time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1996-11-21T01:24:34.360Z,49.678,-128.581,10,4.4,mb,,,,0.85,us,usp0007taf,2014-11-07T01:01:37.114Z,"147 km SW of Port McNeill, Canada",earthquake,,,,11,reviewed,us,us
1996-11-06T06:55:54.730Z,50.503,-129.033,10,3.8,mb,,,,0.79,us,usp0007shd,2014-11-07T01:01:32.989Z,"138 km W of Port McNeill, Canada",earthquake,,,,2,reviewed,us,us
1996-10-14T23:51:39.750Z,49.011,-128.009,10,3.8,ml,,,,1.44,us,usp0007rdt,2014-11-07T01:01:22.736Z,"154 km W of Tofino, Canada",earthquake,,,,,reviewed,us,pgc
1996-10-14T23:42:31.750Z,48.998,-127.963,10,4.3,ml,,,,0.85,us,usp0007rds,2014-11-07T01:01:22.731Z,"151 km W of Tofino, Canada",earthquake,,,,,reviewed,us,pgc
1996-10-14T23:03:36.000Z,49.058,-127.849,33,4.2,mb,,,,0.76,us,usp0007rdq,2016-07-23T17:25:17.880Z,"142 km W of Tofino, Canada",earthquake,,,,7,reviewed,us,us
1996-10-13T11:33:24.580Z,49.076,-127.853,10,3.9,mb,,,,1.01,us,usp0007rby,2014-11-07T01:01:22.506Z,"142 km W of Tofino, Canada",earthquake,,,,3,reviewed,us,us
1996-10-09T09:52:05.580Z,49.91,-129.23,10,3.9,mb,,,,0.96,us,usp0007r4n,2014-11-07T01:01:20.675Z,"170 km WSW of Port McNeill, Canada",earthquake,,,,2,reviewed,us,us
1996-10-09T07:12:25.920Z,49.737,-129.605,10,5.8,mwc,,,,1.02,us,usp0007r4h,2022-04-29T20:35:29.408Z,"203 km WSW of Port McNeill, Canada",earthquake,,,,,reviewed,us,hrv
1996-10-08T05:03:42.400Z,49.083,-127.786,10,4.4,mb,,,,0.65,us,usp0007r34,2014-11-07T01:01:20.448Z,"137 km W of Tofino, Canada",earthquake,,,,2,reviewed,us,us
1996-10-07T18:36:06.710Z,49.055,-127.951,10,4.5,mb,,,,1.2,us,usp0007r2n,2014-11-07T01:01:20.384Z,"149 km W of Tofino, Canada",earthquake,,,,25,reviewed,us,us
1996-10-07T10:18:56.700Z,49.142,-127.85,10,3.8,mb,,,,0.86,us,usp0007r24,2014-11-07T01:01:20.342Z,"141 km W of Tofino, Canada",earthquake,,,,2,reviewed,us,us
1996-10-07T07:37:23.400Z,49.056,-127.973,10,3.7,mb,,,,1.01,us,usp0007r1y,2014-11-07T01:01:20.294Z,"151 km W of Tofino, Canada",earthquake,,,,1,reviewed,us,us
1996-10-07T02:04:17.400Z,49.058,-127.804,10,3.9,mb,,,,0.87,us,usp0007r1g,2014-11-07T01:01:20.212Z,"138 km W of Tofino, Canada",earthquake,,,,7,reviewed,us,us
1996-10-06T22:23:00.500Z,49.111,-127.798,10,4,mb,,,,0.84,us,usp0007r16,2014-11-07T01:01:20.170Z,"138 km W of Tofino, Canada",earthquake,,,,2,reviewed,us,us
1996-10-06T20:43:19.640Z,49.073,-127.822,10,4.2,mb,,,,0.86,us,usp0007r10,2014-11-07T01:01:20.136Z,"140 km W of Tofino, Canada",earthquake,,,,8,reviewed,us,us
1996-10-06T20:29:09.430Z,49.079,-127.965,10,4.2,mb,,,,1.18,us,usp0007r0y,2014-11-07T01:01:20.123Z,"150 km W of Tofino, Canada",earthquake,,,,3,reviewed,us,us
1996-10-06T20:13:09.180Z,49.047,-127.88,10,6.2,mwc,,,,1.18,us,usp0007r0w,2022-04-29T20:35:24.783Z,"144 km W of Tofino, Canada",earthquake,,,,,reviewed,us,hrv
1996-09-30T00:10:36.670Z,49.119,-125.897,29.7,3.2,ml,,,,,us,usp0007qqr,2016-07-23T17:23:36.710Z,"3 km SSE of Tofino, Canada",earthquake,,,,,reviewed,pgc,pgc
1996-09-09T22:28:10.030Z,49.23,-128.636,10,4,mb,,,,1.24,us,usp0007prm,2014-11-07T01:01:09.362Z,"186 km WSW of Vernon, Canada",earthquake,,,,2,reviewed,us,us
1996-08-16T09:54:40.920Z,51.305,-130.343,10,4.3,mb,,,,1.3,us,usp0007nnb,2014-11-07T01:00:59.343Z,"242 km WNW of Port McNeill, Canada",earthquake,,,,22,reviewed,us,us
1996-08-16T03:41:10.660Z,51.322,-130.41,10,4.6,ms,,,,1.2,us,usp0007nmx,2014-11-07T01:00:59.246Z,"247 km WNW of Port McNeill, Canada",earthquake,,,,23,reviewed,us,us
1996-05-25T12:51:16.400Z,48.761,-128.427,10,3.6,mb,,,,1.1,us,usp0007hsh,2014-11-07T01:00:29.074Z,"189 km WSW of Tofino, Canada",earthquake,,,,3,reviewed,us,us
1996-05-12T21:37:54.260Z,49.148,-128.287,10,3.7,mb,,,,1.3,us,usp0007hav,2014-11-07T01:00:26.968Z,"170 km SW of Vernon, Canada",earthquake,,,,5,reviewed,us,us
1996-04-23T15:16:12.690Z,49.163,-127.794,10,3.7,mb,,,,1.2,us,usp0007gh5,2014-11-07T01:00:18.782Z,"137 km W of Tofino, Canada",earthquake,,,,8,reviewed,us,us
1996-04-18T01:14:17.020Z,50.665,-129.508,10,3.3,mb,,,,1.1,us,usp0007ga8,2014-11-07T01:00:17.798Z,"171 km W of Port McNeill, Canada",earthquake,,,,3,reviewed,us,us
1996-04-13T16:55:03.990Z,48.904,-128.858,10,3.6,mb,,,,1.2,us,usp0007g4u,2014-11-07T01:00:16.876Z,"217 km W of Tofino, Canada",earthquake,,,,1,reviewed,us,us
1996-03-29T09:10:56.000Z,49.031,-128.069,10,3.9,mb,,,,0.9,us,usp0007ffc,2014-11-07T01:00:09.417Z,"158 km W of Tofino, Canada",earthquake,,,,9,reviewed,us,us
1996-03-28T18:45:33.300Z,50.631,-129.865,10,3.5,mb,,,,0.6,us,usp0007fe3,2014-11-07T01:00:09.198Z,"196 km W of Port McNeill, Canada",earthquake,,,,2,reviewed,us,us
1996-03-18T08:01:58.330Z,49.897,-126.876,10,4.8,mb,,,,0.9,us,usp0007ey3,2016-07-23T17:00:42.150Z,"39 km WSW of Vernon, Canada",earthquake,,,,49,reviewed,us,us
1996-03-16T23:18:37.130Z,50.471,-130.331,10,4.3,mb,,,,,us,usp0007ew2,2014-11-07T01:00:06.838Z,"230 km W of Port McNeill, Canada",earthquake,,,,17,reviewed,pgc,us
1996-03-10T21:12:16.230Z,50.573,-130.436,10,4.1,ms,,,,,us,usp0007ekd,2014-11-07T01:00:05.452Z,"237 km W of Port McNeill, Canada",earthquake,,,,1,reviewed,pgc,us
1996-01-28T11:30:53.750Z,49.246,-128.558,10,3.9,mb,,,,0.9,us,usp0007bw4,2014-11-07T00:59:44.324Z,"180 km WSW of Vernon, Canada",earthquake,,,,12,reviewed,us,us
1996-01-16T05:19:17.000Z,48.79,-128.54,10,3.5,ml,,,,,us,usp0007b5r,2014-11-07T00:59:40.733Z,"196 km WSW of Tofino, Canada",earthquake,,,,,reviewed,pgc,pgc
1996-01-16T05:15:15.000Z,48.81,-128.47,10,3.3,mb,,,,,us,usp0007b5p,2014-11-07T00:59:40.652Z,"191 km WSW of Tofino, Canada",earthquake,,,,2,reviewed,pgc,us
1996-01-03T13:12:23.440Z,49.621,-129.903,10,4.7,mb,,,,1.3,us,usp0007a8p,2014-11-07T00:59:36.308Z,"228 km WSW of Port McNeill, Canada",earthquake,,,,32,reviewed,us,us
1995-12-01T03:29:22.760Z,50.363,-130.038,10,4.1,mb,,,,,us,usp00077v7,2014-11-07T00:59:17.398Z,"211 km W of Port McNeill, Canada",earthquake,,,,8,reviewed,pgc,us
1995-11-25T11:00:25.330Z,49.05,-129.805,10,3.7,mb,,,,,us,usp00077fx,2014-11-07T00:59:13.806Z,"259 km SW of Port McNeill, Canada",earthquake,,,,4,reviewed,pgc,us
1995-11-12T14:31:59.200Z,48.906,-129.062,10,3,ml,,,,,us,usp00076q7,2014-11-07T00:59:09.866Z,"232 km WSW of Vernon, Canada",earthquake,,,,,reviewed,pgc,pgc
1995-11-12T13:04:59.880Z,48.838,-129.179,10,4.3,mb,,,,,us,usp00076q4,2014-11-07T00:59:09.759Z,"241 km W of Tofino, Canada",earthquake,,,,12,reviewed,pgc,us
1995-10-31T19:40:51.610Z,50.557,-130.48,10,3.8,mb,,,,,us,usp000762e,2014-11-07T00:59:02.706Z,"240 km W of Port McNeill, Canada",earthquake,,,,5,reviewed,pgc,us
1995-10-18T13:00:18.610Z,51.34,-131.379,10,3.4,ml,,,,,us,usp00075bz,2014-11-07T00:58:58.936Z,"Haida Gwaii Region, Canada",earthquake,,,,,reviewed,pgc,pgc
1995-10-17T04:35:02.670Z,51.056,-130.607,10,3.8,ml,,,,,us,usp000759c,2014-11-07T00:58:58.227Z,"253 km W of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
1995-10-15T01:29:19.020Z,48.842,-128.587,10,4.1,mb,,,,,us,usp000755w,2014-11-07T00:58:57.643Z,"199 km W of Tofino, Canada",earthquake,,,,6,reviewed,pgc,us
1995-10-01T22:10:03.630Z,48.853,-128.549,10,3.6,ml,,,,,us,usp00074a5,2014-11-07T00:58:51.771Z,"196 km W of Tofino, Canada",earthquake,,,,,reviewed,pgc,pgc
1995-10-01T18:09:03.940Z,48.818,-128.603,10,3.6,ml,,,,,us,usp000749n,2014-11-07T00:58:51.575Z,"200 km WSW of Tofino, Canada",earthquake,,,,,reviewed,pgc,pgc
1995-09-30T20:10:19.420Z,48.843,-128.575,10,3.4,ml,,,,,us,usp000747s,2014-11-07T00:58:48.242Z,"198 km W of Tofino, Canada",earthquake,,,,,reviewed,pgc,pgc
1995-09-26T03:05:47.170Z,48.929,-129.274,10,3.2,ml,,,,,us,usp0007407,2014-11-07T00:58:47.197Z,"242 km SW of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
1995-09-23T00:06:16.740Z,50.982,-130.678,10,3.4,ml,,,,,us,usp00073u5,2014-11-07T00:58:46.286Z,"256 km W of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
1995-09-13T11:19:31.180Z,51.108,-131.099,10,4.4,mb,,,,,us,usp00073ap,2014-11-07T00:58:43.678Z,"288 km W of Port McNeill, Canada",earthquake,,,,18,reviewed,pgc,us
1995-09-13T08:21:28.650Z,51.109,-131.135,10,3.9,mb,,,,,us,usp00073af,2014-11-07T00:58:43.661Z,"290 km W of Port McNeill, Canada",earthquake,,,,7,reviewed,pgc,us
1995-09-13T07:59:05.300Z,51.113,-131.151,10,4.6,mb,,,,,us,usp00073ae,2014-11-07T00:58:43.646Z,"292 km W of Port McNeill, Canada",earthquake,,,,37,reviewed,pgc,us
1995-09-13T07:54:20.390Z,51.121,-131.129,10,3.5,ml,,,,,us,usp00073ad,2014-11-07T00:58:43.641Z,"290 km W of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
1995-09-13T06:20:27.710Z,51.218,-131.236,10,3.6,mb,,,,,us,usp00073aa,2014-11-07T00:58:43.630Z,"Haida Gwaii Region, Canada",earthquake,,,,1,reviewed,pgc,us
1995-09-12T23:38:13.900Z,51.155,-131.212,10,3.4,ml,,,,,us,usp000739y,2014-11-07T00:58:43.581Z,"297 km W of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
1995-09-12T23:20:04.840Z,51.196,-131.231,10,3.3,ml,,,,,us,usp000739x,2014-11-07T00:58:43.579Z,"299 km WNW of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
1995-09-12T22:59:50.960Z,51.217,-131.205,10,3.9,ml,,,,,us,usp000739v,2014-11-07T00:58:43.424Z,"297 km WNW of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
1995-09-12T22:44:24.530Z,51.28,-131.132,10,4.6,mb,,,,,us,usp000739t,2014-11-07T00:58:43.344Z,"294 km WNW of Port McNeill, Canada",earthquake,,,,36,reviewed,pgc,us
1995-09-12T22:14:17.610Z,51.184,-131.204,10,3.4,ml,,,,,us,usp000739s,2014-11-07T00:58:43.342Z,"297 km W of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
1995-09-12T22:00:37.710Z,51.171,-131.215,10,3.2,ml,,,,,us,usp000739q,2014-11-07T00:58:43.333Z,"297 km W of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
1995-09-05T07:39:40.770Z,51.021,-130.659,10,3.5,mb,,,,,us,usp00072xu,2014-11-07T00:58:41.226Z,"256 km W of Port McNeill, Canada",earthquake,,,,1,reviewed,pgc,us
1995-08-09T14:20:26.540Z,49.563,-127.559,10,3.6,mb,,,,0.9,us,usp00071nd,2014-11-07T00:58:30.616Z,"100 km WSW of Vernon, Canada",earthquake,,,,5,reviewed,us,us
1995-08-08T14:59:08.480Z,50.701,-129.589,10,3.6,mb,,,,0.6,us,usp00071ks,2014-11-07T00:58:30.317Z,"177 km W of Port McNeill, Canada",earthquake,,,,2,reviewed,us,us
1995-06-26T05:41:05.920Z,48.35,-125.308,28.8,3.3,mb,,,,,us,usp0006zqe,2016-07-23T16:35:11.600Z,"50 km W of Neah Bay, Washington",earthquake,,,,1,reviewed,sea,us
1995-06-21T20:24:14.690Z,51.104,-130.518,10,5.4,mw,,,,1.2,us,usp0006zh2,2016-11-09T22:48:55.232Z,"248 km WNW of Port McNeill, Canada",earthquake,,,,,reviewed,us,hrv
1995-06-13T18:46:30.000Z,53.74,-132,10,4.1,mb,,,,,us,usp0006z19,2014-11-07T00:58:08.543Z,"127 km WSW of Prince Rupert, Canada",earthquake,,,,1,reviewed,pgc,us
1995-06-06T11:06:12.000Z,53.75,-131.35,10,4.2,mb,,,,,us,usp0006yp7,2014-11-07T00:58:06.588Z,"92 km SW of Prince Rupert, Canada",earthquake,,,,9,reviewed,pgc,us
1995-05-31T03:38:01.300Z,50.949,-130.676,10,4.9,mb,,,,,us,usp0006yc5,2020-09-14T21:01:02.237Z,"256 km W of Port McNeill, Canada",earthquake,,,,32,reviewed,pgc,us
1995-04-27T14:53:53.960Z,49.335,-127.802,10,3.6,mb,,,,,us,usp0006wem,2014-11-07T00:57:46.618Z,"129 km SW of Vernon, Canada",earthquake,,,,1,reviewed,pgc,us
1995-04-23T09:29:51.710Z,50.692,-129.567,10,4.1,mb,,,,,us,usp0006w6u,2014-11-07T00:57:45.189Z,"175 km W of Port McNeill, Canada",earthquake,,,,3,reviewed,pgc,us
1995-04-19T03:39:01.080Z,49.333,-127.888,10,3,ml,,,,,us,usp0006vw9,2014-11-07T00:57:43.571Z,"134 km SW of Vernon, Canada",earthquake,,,,,reviewed,pgc,pgc
1995-04-16T01:16:28.180Z,49.221,-129.56,10,3.1,mb,,,,,us,usp0006vrb,2014-11-07T00:57:42.553Z,"233 km SW of Port McNeill, Canada",earthquake,,,,1,reviewed,pgc,us
1995-04-11T14:52:18.220Z,50.47,-130.237,10,3.5,mb,,,,,us,usp0006vgq,2014-11-07T00:57:41.245Z,"223 km W of Port McNeill, Canada",earthquake,,,,1,reviewed,pgc,us
1995-04-06T10:18:09.560Z,49.227,-129.802,10,2.9,mb,,,,,us,usp0006v8y,2014-11-07T00:57:40.000Z,"247 km SW of Port McNeill, Canada",earthquake,,,,2,reviewed,pgc,us
1995-04-06T07:54:59.340Z,51.003,-130.628,10,3.2,mb,,,,,us,usp0006v8p,2014-11-07T00:57:39.968Z,"253 km W of Port McNeill, Canada",earthquake,,,,1,reviewed,pgc,us
1995-04-06T05:32:40.990Z,50.928,-130.711,10,3.4,mb,,,,,us,usp0006v8k,2014-11-07T00:57:39.957Z,"258 km W of Port McNeill, Canada",earthquake,,,,1,reviewed,pgc,us
1995-03-08T16:29:58.780Z,50.485,-130.23,10,4.3,mb,,,,,us,usp0006ty6,2014-11-07T00:57:29.273Z,"Vancouver Island, Canada region",earthquake,,,,20,reviewed,pgc,us
1995-03-01T10:49:53.140Z,49.973,-130.135,10,3.8,mb,,,,,us,usp0006tp7,2014-11-07T00:57:25.512Z,"227 km WSW of Port McNeill, Canada",earthquake,,,,4,reviewed,pgc,us
1995-02-04T23:49:36.000Z,50.47,-130.26,10,4.1,mb,,,,,us,usp0006sd2,2014-11-07T00:57:17.130Z,"225 km W of Port McNeill, Canada",earthquake,,,,2,reviewed,pgc,us
1995-01-26T00:31:16.000Z,50.48,-130.24,10,3.1,mb,,,,,us,usp0006rwa,2014-11-07T00:57:11.003Z,"223 km W of Port McNeill, Canada",earthquake,,,,1,reviewed,pgc,us
1995-01-18T10:03:08.000Z,50.01,-129.91,10,3.8,mb,,,,,us,usp0006rhw,2014-11-07T00:57:09.393Z,"211 km WSW of Port McNeill, Canada",earthquake,,,,7,reviewed,pgc,us
1995-01-17T14:42:30.000Z,50,-130.19,10,5,ms,,,,,us,usp0006rgc,2014-11-07T00:57:09.195Z,"230 km WSW of Port McNeill, Canada",earthquake,,,,2,reviewed,pgc,us
1995-01-17T12:46:16.000Z,50.03,-129.99,10,4.2,mb,,,,,us,usp0006rg8,2014-11-07T00:57:09.089Z,"215 km WSW of Port McNeill, Canada",earthquake,,,,2,reviewed,pgc,us
1995-01-17T12:30:59.000Z,49.99,-130.18,10,3.5,ml,,,,,us,usp0006rg7,2014-11-07T00:57:09.071Z,"230 km WSW of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
1995-01-17T11:39:04.000Z,50.12,-129.77,10,4.2,mb,,,,,us,usp0006rg4,2014-11-07T00:57:09.065Z,"197 km WSW of Port McNeill, Canada",earthquake,,,,10,reviewed,pgc,us
1995-01-17T08:13:30.190Z,50.026,-130.12,10,4.3,mb,,,,,us,usp0006rfw,2014-11-07T00:57:09.039Z,"225 km WSW of Port McNeill, Canada",earthquake,,,,10,reviewed,pgc,us
1995-01-17T03:30:54.000Z,50.03,-130.2,10,4,mb,,,,,us,usp0006rfj,2014-11-07T00:57:09.015Z,"230 km WSW of Port McNeill, Canada",earthquake,,,,1,reviewed,pgc,us
1995-01-16T07:26:55.000Z,50.02,-129.92,10,3.9,mb,,,,,us,usp0006rdw,2014-11-07T00:57:08.767Z,"211 km WSW of Port McNeill, Canada",earthquake,,,,4,reviewed,pgc,us
1995-01-16T07:01:25.000Z,49.99,-129.91,10,4.1,mb,,,,,us,usp0006rdu,2014-11-07T00:57:08.758Z,"211 km WSW of Port McNeill, Canada",earthquake,,,,5,reviewed,pgc,us
1995-01-09T06:50:14.100Z,51.3,-130.33,10,4.4,mb,,,,0.9,us,usp0006r2q,2014-11-07T00:57:06.960Z,"241 km WNW of Port McNeill, Canada",earthquake,,,,16,reviewed,us,us
1994-11-20T01:22:13.590Z,49.18,-125.535,38.2,3.9,ml,,,,,us,usp0006nxw,2016-07-24T00:35:31.690Z,"26 km N of Ucluelet, Canada",earthquake,,,,,reviewed,pgc,gs$
1994-11-02T13:52:19.920Z,50.515,-130.286,10,3.8,mb,,,,,us,usp0006n1x,2014-11-07T00:56:38.377Z,"226 km W of Port McNeill, Canada",earthquake,,,,3,reviewed,pgc,us
1994-10-23T21:02:43.650Z,50.429,-130.112,10,3.6,ml,,,,,us,usp0006mkt,2014-11-07T00:56:33.171Z,"215 km W of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
1994-10-21T16:23:55.200Z,50.286,-129.832,10,4.3,mb,,,,1.1,us,usp0006mfy,2014-11-07T00:56:32.490Z,"197 km W of Port McNeill, Canada",earthquake,,,,9,reviewed,us,us
1994-10-08T17:18:34.670Z,48.892,-129.22,10,3.5,ml,,,,,us,usp0006kt2,2014-11-07T00:56:29.470Z,"242 km WSW of Vernon, Canada",earthquake,,,,,reviewed,pgc,pgc
1994-09-05T04:10:55.590Z,51.971,-131.352,10,4,mb,,,,1.2,us,usp0006hza,2014-11-07T00:56:13.688Z,"269 km SSW of Prince Rupert, Canada",earthquake,,,,7,reviewed,us,us
1994-09-04T07:34:39.470Z,50.553,-130.402,10,3.6,mb,,,,,us,usp0006hy5,2014-11-07T00:56:13.477Z,"234 km W of Port McNeill, Canada",earthquake,,,,5,reviewed,pgc,us
1994-08-22T06:30:52.460Z,49.351,-127.662,10,3.1,ml,,,,,us,usp0006hac,2014-11-07T00:56:06.895Z,"120 km SW of Vernon, Canada",earthquake,,,,,reviewed,pgc,pgc
1994-08-21T13:05:08.410Z,50.715,-129.774,10,4.4,mb,,,,1,us,usp0006h9n,2014-11-07T00:56:06.765Z,"190 km W of Port McNeill, Canada",earthquake,,,,19,reviewed,us,us
1994-08-21T02:23:55.380Z,48.837,-129.215,10,3,ml,,,,,us,usp0006h8t,2014-11-07T00:56:06.672Z,"244 km W of Tofino, Canada",earthquake,,,,,reviewed,pgc,pgc
1994-08-21T00:56:46.080Z,48.767,-129.3,10,3.1,ml,,,,,us,usp0006h8m,2014-11-07T00:56:06.653Z,"252 km W of Tofino, Canada",earthquake,,,,,reviewed,pgc,pgc
1994-08-20T23:42:14.320Z,48.85,-129.168,10,3.6,ml,,,,,us,usp0006h8j,2014-11-07T00:56:06.644Z,"240 km W of Tofino, Canada",earthquake,,,,,reviewed,pgc,pgc
1994-07-26T13:17:19.150Z,49.137,-127.962,10,3.5,ml,,,,,us,usp0006g50,2014-11-07T00:55:55.098Z,"149 km W of Tofino, Canada",earthquake,,,,,reviewed,pgc,pgc
1994-07-22T12:31:35.960Z,48.889,-128.677,10,3.1,ml,,,,,us,usp0006g01,2014-11-07T00:55:53.456Z,"204 km W of Tofino, Canada",earthquake,,,,,reviewed,pgc,pgc
1994-07-22T07:03:44.840Z,48.86,-125.468,32.7,2.6,ml,,,,,us,usp0006fzj,2016-07-24T00:23:57.100Z,"10 km SSE of Ucluelet, Canada",earthquake,,,,,reviewed,pgc,pgc
1994-07-18T18:28:51.630Z,48.939,-129.372,10,3.2,mb,,,,,us,usp0006fvj,2014-11-07T00:55:52.857Z,"246 km SW of Port McNeill, Canada",earthquake,,,,1,reviewed,pgc,us
1994-07-15T05:02:13.360Z,50.394,-130.283,10,4.2,mb,,,,,us,usp0006fpw,2014-11-07T00:55:52.191Z,"227 km W of Port McNeill, Canada",earthquake,,,,17,reviewed,pgc,us
1994-07-11T07:57:50.780Z,50.338,-130.152,10,3.5,mb,,,,,us,usp0006ffp,2014-11-07T00:55:51.005Z,"219 km W of Port McNeill, Canada",earthquake,,,,3,reviewed,pgc,us
1994-07-10T21:51:27.500Z,50.414,-130.303,10,3.2,ml,,,,,us,usp0006fex,2014-11-07T00:55:50.919Z,"229 km W of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
1994-07-07T21:07:58.720Z,53.914,-133.908,10,4.2,mb,,,,,us,usp0006fb1,2020-09-14T20:35:37.423Z,"160 km SSW of Hydaburg, Alaska",earthquake,,,,2,reviewed,pgc,us
1994-07-05T06:02:14.720Z,48.841,-129.178,10,2.9,mb,,,,,us,usp0006f6r,2014-11-07T00:55:49.866Z,"241 km W of Tofino, Canada",earthquake,,,,1,reviewed,pgc,us
1994-06-16T18:31:51.300Z,49.178,-129.192,10,3.7,mb,,,,0.7,us,usp0006edq,2014-11-07T00:55:42.693Z,"218 km SW of Port McNeill, Canada",earthquake,,,,5,reviewed,us,us
1994-06-02T10:10:58.580Z,48.895,-129.081,10,3.6,mb,,,,,us,usp0006dhy,2014-11-07T00:55:36.473Z,"233 km WSW of Vernon, Canada",earthquake,,,,2,reviewed,pgc,us
1994-05-25T15:24:48.750Z,49.229,-127.979,10,3.4,ml,,,,,us,usp0006d3x,2014-11-07T00:55:31.537Z,"146 km SW of Vernon, Canada",earthquake,,,,,reviewed,pgc,pgc
1994-05-20T07:13:50.620Z,48.798,-128.296,10,3.1,ml,,,,,us,usp0006cub,2014-11-07T00:55:29.749Z,"179 km WSW of Tofino, Canada",earthquake,,,,,reviewed,pgc,pgc
1994-05-02T23:57:30.160Z,51.678,-131.551,10,4.1,mb,,,,,us,usp0006byn,2014-11-07T00:55:25.379Z,"Haida Gwaii Region, Canada",earthquake,,,,15,reviewed,pgc,us
1994-04-27T00:30:29.040Z,48.946,-128.634,10,4.4,mb,,,,0.7,us,usp0006bpr,2014-11-07T00:55:21.271Z,"200 km W of Tofino, Canada",earthquake,,,,18,reviewed,us,us
1994-04-20T00:18:51.920Z,50.898,-130.145,10,3.5,mb,,,,0.7,us,usp0006bbm,2014-11-07T00:55:19.460Z,"218 km W of Port McNeill, Canada",earthquake,,,,2,reviewed,us,us
1994-04-18T17:47:15.800Z,51.116,-130.644,10,4,ml,,,,,us,usp0006b9k,2014-11-07T00:55:19.201Z,"257 km WNW of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
1994-04-15T13:20:20.380Z,49.292,-129.808,10,4,mb,,,,1,us,usp0006b4u,2014-11-07T00:55:18.476Z,"242 km SW of Port McNeill, Canada",earthquake,,,,9,reviewed,us,us
1994-04-12T21:14:27.290Z,50.602,-129.635,10,4.2,mb,,,,0.9,us,usp0006b03,2014-11-07T00:55:17.861Z,"180 km W of Port McNeill, Canada",earthquake,,,,14,reviewed,us,us
1994-03-11T19:31:26.780Z,52.014,-131.431,18,3.5,mb,,,,,us,usp00069jw,2014-11-07T00:55:08.344Z,"266 km SSW of Prince Rupert, Canada",earthquake,,,,1,reviewed,pgc,us
1994-02-21T15:58:35.830Z,50.693,-129.815,10,3.9,mb,,,,0.9,us,usp00068ub,2014-11-07T00:55:00.634Z,"193 km W of Port McNeill, Canada",earthquake,,,,3,reviewed,us,us
1994-02-19T11:17:38.890Z,50.68,-129.797,10,3.7,mb,,,,0.8,us,usp00068qx,2014-11-07T00:55:00.212Z,"192 km W of Port McNeill, Canada",earthquake,,,,3,reviewed,us,us
1994-02-12T23:47:39.320Z,49.278,-128.929,10,3.8,mb,,,,0.9,us,usp00068ev,2014-11-07T00:54:58.765Z,"196 km SW of Port McNeill, Canada",earthquake,,,,4,reviewed,us,us
1994-02-12T14:33:30.910Z,49.242,-128.88,10,3.8,mb,,,,0.9,us,usp00068eb,2014-11-07T00:54:58.418Z,"197 km SW of Port McNeill, Canada",earthquake,,,,4,reviewed,us,us
1994-02-12T07:09:32.220Z,49.267,-129.096,10,4.7,mb,,,,1.3,us,usp00068dy,2014-11-07T00:54:58.385Z,"206 km SW of Port McNeill, Canada",earthquake,,,,10,reviewed,us,us
1994-02-12T07:04:42.040Z,49.233,-129.097,10,5.4,ms,,,,1.3,us,usp00068dx,2022-04-28T17:49:17.840Z,"208 km SW of Port McNeill, Canada",earthquake,,,,29,reviewed,us,us
1994-01-03T01:26:11.400Z,49.721,-126.768,19.4,5.7,mwb,,,,1.1,us,usp00065ye,2022-04-28T17:51:41.486Z,"44 km SW of Vernon, Canada",earthquake,,,,,reviewed,us,us
1993-12-23T13:21:16.750Z,48.541,-128.98,10,3.9,mb,,,,1.1,us,usp00065gj,2014-11-07T00:54:37.784Z,"235 km WSW of Tofino, Canada",earthquake,,,,3,reviewed,us,us
1993-12-22T23:43:10.320Z,50.114,-129.625,10,3.2,mb,,,,0.5,us,usp00065g2,2014-11-07T00:54:37.746Z,"188 km WSW of Port McNeill, Canada",earthquake,,,,1,reviewed,us,us
1993-12-22T23:39:59.850Z,50.242,-129.393,10,3.2,mb,,,,1.1,us,usp00065g1,2014-11-07T00:54:37.742Z,"168 km WSW of Port McNeill, Canada",earthquake,,,,1,reviewed,us,us
1993-12-22T17:01:17.190Z,48.523,-128.874,10,4.3,mb,,,,1,us,usp00065fm,2014-11-07T00:54:37.689Z,"228 km WSW of Tofino, Canada",earthquake,,,,15,reviewed,us,us
1993-10-22T13:10:15.500Z,48.991,-128.772,10,4.6,mb,,,,1.1,us,usp00062f4,2014-11-07T00:54:14.365Z,"209 km SW of Vernon, Canada",earthquake,,,,23,reviewed,us,us
