"year","month","day","hour","minute","second","Lat","Long","Dep"
2024,8,14,20,37,9.67,51.031222,-130.539372,10.845
2024,8,14,22,43,59.61,51.656588,-130.922347,17.418
2024,8,14,23,1,58.39,51.50769,-130.854582,7.992
2024,8,14,23,40,43.7,51.271187,-130.744434,8.527
2024,8,14,23,42,19.3,51.268494,-130.739518,9.258
2024,8,15,0,1,39.43,51.342778,-131.105501,8.124
2024,8,15,0,8,37.04,51.415413,-131.039128,8.538
2024,8,15,2,7,39.98,51.348787,-131.175187,19.92
2024,8,15,2,16,0.56,51.349813,-131.164697,11.658
2024,8,15,2,22,8.18,51.33787,-131.16661,6.95
2024,8,15,2,32,55.44,51.352555,-131.171354,10.722
2024,8,15,2,47,24.21,51.345203,-131.168335,10.049
2024,8,15,3,5,24.71,51.385111,-130.745036,11.867
2024,8,15,3,37,33.48,51.348718,-131.164559,11.577
2024,8,15,3,39,39.2,51.328341,-131.166496,6.456
2024,8,15,5,37,45.48,51.349886,-131.163582,12.2
2024,8,15,6,22,20.07,51.333801,-131.163534,6.748
2024,8,15,7,59,45.68,51.412809,-131.029451,18.331
2024,8,15,8,15,52.69,50.639827,-130.34021,25.562
2024,8,15,8,18,49.53,51.411035,-131.029134,18.998
2024,8,15,8,50,17.69,50.927112,-130.738053,13.783
2024,8,15,9,33,32.98,51.346431,-131.166243,10.5
2024,8,15,12,4,35.02,50.895992,-130.713859,13.794
2024,8,15,12,34,55.38,51.343152,-131.171134,6.735
2024,8,15,13,14,28.66,51.417704,-131.034538,8.933
2024,8,15,13,35,51.14,52.105322,-132.01652,19.166
2024,8,15,13,40,21.29,51.415247,-131.041138,8.825
2024,8,15,14,11,30.66,51.416125,-131.031689,8.355
2024,8,15,18,36,21.9,51.354073,-131.16429,13.603
2024,8,15,23,7,26.47,51.335673,-131.172388,5.965
2024,8,16,3,34,36.22,51.046273,-130.584774,10.487
2024,8,16,7,1,29.31,51.456462,-130.786003,9.684
2024,8,16,9,5,6.44,51.462687,-130.816496,9.765
2024,8,16,10,42,46.48,50.903215,-130.565446,8.906
2024,8,16,13,37,56.59,51.320113,-130.685018,11.058
2024,8,16,18,22,14.39,51.829565,-131.034155,31.526
2024,8,16,18,59,3.78,51.053166,-130.555575,16.387
2024,8,16,19,11,13.72,50.648962,-130.454215,23.891
2024,8,16,20,49,55.06,50.89443,-130.528402,13.575
2024,8,16,21,46,59.31,51.347367,-131.174797,19.842
2024,8,16,21,51,36.84,51.343213,-131.16923,6.799
2024,8,16,22,48,20.41,51.284371,-131.156291,6.948
2024,8,16,23,7,33.99,50.703605,-130.503117,9.746
2024,8,17,0,47,44.9,51.511161,-130.806177,9.452
2024,8,17,2,52,12.18,50.764766,-130.597347,11.092
2024,8,17,2,56,52.27,50.757967,-130.671387,20.816
2024,8,17,3,2,15.29,51.036568,-130.731421,12.554
2024,8,17,6,5,8.09,51.436112,-130.821419,9.047
2024,8,17,6,26,3.85,52.044914,-132.117147,22.504
2024,8,17,6,34,37.56,51.342668,-131.166056,7.292
2024,8,17,7,38,38.01,51.349679,-131.167163,10.836
2024,8,17,9,43,59,50.733622,-130.525488,7.887
2024,8,17,13,28,50.08,51.409489,-131.042301,7.99
2024,8,17,14,26,47.89,51.129887,-130.681746,11.089
2024,8,17,15,3,53.84,50.708256,-130.472526,9.58
2024,8,17,16,4,39.57,51.410559,-131.048869,8.383
2024,8,17,16,49,41.54,50.723381,-130.459294,6.595
2024,8,17,18,38,55.52,50.896623,-130.718734,14.913
2024,8,17,18,41,53.81,51.415694,-131.041781,7.145
2024,8,17,19,52,17.43,50.722831,-130.505119,6.379
2024,8,17,21,31,19.17,51.401501,-131.033268,5.094
2024,8,17,23,37,34.52,50.616089,-130.341195,29.367
2024,8,17,23,40,5.67,51.211007,-131.078158,16.251
2024,8,17,23,45,4.13,51.222131,-130.767082,7.83
2024,8,18,0,4,30.15,51.34932,-131.070435,7.934
2024,8,18,2,30,40.37,50.830452,-130.542261,15.591
2024,8,18,2,31,57.16,50.830811,-130.520394,2.291
2024,8,18,3,13,21.55,51.226803,-130.834106,13.295
2024,8,18,5,1,6.98,51.034928,-130.644157,15.135
2024,8,18,5,8,45.64,51.375146,-130.7823,12.563
2024,8,18,5,10,45.7,51.41512,-131.039233,8.241
2024,8,18,6,42,59.2,51.415027,-130.785449,9.446
2024,8,18,12,19,36.5,51.41331,-131.041138,9.199
2024,8,18,14,43,17.17,51.322925,-130.748812,7.289
2024,8,18,15,39,46.77,51.327799,-130.745776,6.144
2024,8,18,16,1,49.07,51.328052,-130.748356,5.955
2024,8,18,16,2,57.04,51.329138,-130.749292,5.925
2024,8,18,16,24,10.93,51.327295,-130.73811,7.515
2024,8,19,0,18,24.53,51.342932,-130.910091,15.127
2024,8,19,2,21,11.18,50.724703,-130.591154,19.591
2024,8,19,3,13,19.39,51.334172,-130.940104,6.981
2024,8,19,4,12,47.3,51.278837,-131.151563,7.745
2024,8,19,5,23,9.87,51.702441,-131.26792,15.479
2024,8,19,6,29,39.51,51.328064,-130.930103,7.285
2024,8,19,8,20,52.93,50.811613,-130.535343,9.477
2024,8,19,9,49,12.57,51.399988,-130.780127,11.096
2024,8,19,11,21,17.75,51.299687,-130.697103,9.581
2024,8,19,14,31,59.51,51.798429,-131.33055,23.098
2024,8,19,14,34,51.23,51.808923,-131.349227,15.352
2024,8,19,14,46,31.55,52.1401,-132.08422,19.786
2024,8,19,15,12,50.24,51.082231,-130.636637,7.418
2024,8,19,15,16,20.45,50.888859,-130.465885,5.599
2024,8,19,18,7,20.5,51.280648,-130.859945,8.809
2024,8,19,18,26,43.36,51.362537,-130.748617,5.164
2024,8,19,18,43,9.36,50.810254,-130.600675,10.763
2024,8,19,19,32,46.34,51.348145,-131.172249,18.298
2024,8,19,19,48,6.21,51.588188,-131.446647,12.472
2024,8,19,19,51,43.28,51.334957,-131.162923,7.25
2024,8,19,21,41,27.46,51.587748,-131.447388,12.654
2024,8,19,21,42,35.72,50.811959,-129.766561,34.586
2024,8,19,22,4,41.37,51.339103,-130.934106,6.746
2024,8,19,22,11,10.07,52.055058,-132.098063,21.74
2024,8,19,22,25,19.61,51.588395,-131.452441,11.688
2024,8,19,23,43,28.41,51.342171,-131.170158,9.147
2024,8,20,1,52,21.64,50.979504,-130.608496,14.856
2024,8,20,2,12,23.4,50.890035,-130.491081,8.361
2024,8,20,6,9,56.53,51.351904,-131.162907,11.776
2024,8,20,6,54,32.47,50.519788,-130.286108,25.874
2024,8,20,8,19,1.36,50.908126,-130.511369,9.223
2024,8,20,9,47,8.85,50.908012,-130.571419,8.877
2024,8,20,9,53,36.23,51.630664,-131.166585,20.378
2024,8,20,11,17,56.35,51.347689,-131.150586,6.925
2024,8,20,12,45,26.4,51.484546,-130.795858,9.904
2024,8,20,13,53,55.27,51.354159,-130.744385,8.181
2024,8,20,14,58,37.96,50.97725,-130.547119,12.313
2024,8,20,15,27,47.25,51.63206,-131.164006,21.832
2024,8,20,15,51,55.9,51.349992,-131.169027,12.01
2024,8,20,17,35,9.8,51.277966,-130.757243,9.804
2024,8,20,20,48,30.36,50.840967,-130.528849,20.381
2024,8,20,21,32,50.74,51.95872,-131.332585,14.909
2024,8,20,22,23,27.33,51.275549,-130.739819,8.394
2024,8,21,0,47,43.71,50.640906,-130.426807,25.688
2024,8,21,6,37,38.41,51.179252,-130.736458,12.042
2024,8,21,12,7,53.4,50.908008,-130.73103,13.263
2024,8,21,13,3,6.95,51.948869,-131.476839,14.519
2024,8,21,14,47,12.79,51.362903,-130.625838,5.693
2024,8,21,14,50,22.11,51.358325,-130.627913,6.234
2024,8,21,20,54,47.6,51.090234,-130.693587,12.531
2024,8,21,22,38,26.69,51.346395,-131.167757,10.575
2024,8,21,23,11,12.88,50.835539,-130.536792,19.958
2024,8,22,1,56,6.68,51.341585,-131.17784,6.124
2024,8,22,3,7,55.72,51.806803,-131.075269,18.251
2024,8,22,5,35,2.97,50.84069,-130.517082,1.984
2024,8,22,5,44,15.8,50.836491,-130.510547,6.275
2024,8,22,6,7,29.27,50.834578,-130.507886,7.994
2024,8,22,9,10,8.28,51.39172,-130.781966,11.384
2024,8,22,11,15,35.14,52.055843,-132.101986,21.168
2024,8,22,12,9,0.69,50.836654,-130.50883,6.055
2024,8,22,13,54,38.24,50.678369,-130.418107,6.912
2024,8,22,14,12,17.14,50.991081,-130.407186,6.332
2024,8,22,14,45,13.52,51.493156,-130.79104,9.429
2024,8,22,14,48,49.81,51.497139,-130.782389,9.507
2024,8,22,15,59,56.63,51.03374,-130.621208,17.808
2024,8,22,17,6,28.18,51.305733,-130.701302,7.99
2024,8,22,21,39,35.41,51.336678,-131.139836,14.35
2024,8,22,23,6,5.8,50.896619,-130.710278,9.749
2024,8,23,1,14,20.38,52.0736,-132.018302,15.222
2024,8,23,1,31,41.57,50.641878,-130.445174,23.829
2024,8,23,2,28,55.01,51.063037,-130.636971,12.792
2024,8,23,2,42,55.72,50.944653,-130.757129,11.578
2024,8,23,3,36,38.94,51.41248,-131.043009,8.779
2024,8,23,5,15,36.94,51.284802,-131.156323,13.381
2024,8,23,12,22,17.67,51.49954,-130.790983,7.943
2024,8,23,14,5,7.49,51.288802,-130.640169,1.851
2024,8,23,15,43,56.57,51.496598,-130.790592,6.58
2024,8,23,15,48,1.02,51.501961,-130.789591,8.509
2024,8,23,18,18,57.6,51.41379,-131.184302,6.692
2024,8,23,19,27,12.89,50.678748,-130.4514,9.512
2024,8,23,20,49,4.43,51.28818,-130.645483,1.457
2024,8,23,20,50,57.78,51.485433,-131.278101,12.238
2024,8,23,20,56,9.89,51.48936,-131.291007,8.341
2024,8,23,20,59,11.78,51.28654,-130.649341,9.336
2024,8,24,0,4,8.9,50.893119,-130.707511,10.644
2024,8,24,0,8,48.83,51.488428,-131.304565,7.853
2024,8,24,1,5,5.27,51.286955,-130.646029,9.07
2024,8,24,5,48,20.93,51.287012,-130.647835,9.422
2024,8,24,6,45,8.36,51.317639,-130.521623,0.957
2024,8,24,9,27,5.89,50.891956,-130.487508,10.208
2024,8,24,10,51,48.79,51.52391,-130.821419,8.844
2024,8,24,10,52,45.07,51.530554,-130.786914,24.534
2024,8,24,10,57,5.01,51.527348,-130.817407,9.851
2024,8,24,11,30,58.46,50.882821,-130.676066,4.107
2024,8,24,12,8,36.8,50.838863,-130.53029,15.475
2024,8,24,14,49,52.29,51.082646,-130.656567,6.562
2024,8,24,14,58,53.18,51.274052,-130.718986,8.352
2024,8,24,16,27,35,51.3842,-131.084896,11.504
2024,8,24,17,55,47.98,51.039457,-130.610116,9.171
2024,8,24,20,18,2.46,52.065597,-132.091895,22.246
2024,8,24,21,57,31.6,51.347856,-131.171517,19.922
2024,8,24,22,59,23.07,50.898433,-130.52334,14.751
2024,8,25,1,39,12.03,51.806938,-131.056763,26.044
2024,8,25,2,31,45.83,50.830847,-130.522363,8.662
2024,8,25,5,3,57.41,51.433883,-131.244678,11.873
2024,8,25,5,19,40.5,50.832043,-130.53457,5.613
2024,8,25,6,5,0.83,52.115747,-132.043148,17.079
2024,8,25,11,23,57.44,50.88772,-130.704989,10.207
2024,8,25,13,2,48.03,51.053943,-130.583724,11.086
2024,8,25,13,29,33.83,51.054651,-130.583236,11.22
2024,8,25,13,56,35.52,51.386735,-131.082959,9.61
2024,8,25,14,1,41.18,51.489925,-131.280981,9.385
2024,8,25,18,21,51.86,51.812183,-131.075789,23.76
2024,8,25,19,1,12.5,51.353092,-131.161906,14.125
2024,8,25,19,9,8.07,51.00472,-130.541227,13.301
2024,8,25,19,11,6.05,51.344348,-131.168042,7.834
2024,8,25,21,52,16.99,51.330595,-130.536686,8.808
2024,8,25,22,0,45.51,50.824703,-130.425163,1.385
2024,8,26,2,1,29.95,51.436458,-131.240967,12.111
2024,8,26,3,50,17.56,51.46296,-130.821257,9.599
2024,8,26,4,23,49.27,50.500765,-130.311385,23.479
2024,8,26,5,11,41.51,51.001925,-130.531136,10.466
2024,8,26,6,10,13.16,50.773694,-130.582617,7.939
2024,8,26,6,28,54.59,51.709131,-131.318115,15.743
2024,8,26,8,52,2.54,51.34707,-130.752368,8.698
2024,8,26,9,43,3.14,51.911857,-131.707951,17.446
2024,8,26,13,32,25.05,51.022611,-130.628548,10.809
2024,8,26,14,23,44.33,51.826709,-131.368384,14.04
2024,8,26,15,2,39.28,51.840165,-131.346948,18.45
2024,8,26,15,10,56.73,50.753483,-130.46604,5.561
2024,8,26,20,31,50.61,50.984977,-130.655436,17.914
2024,8,26,22,28,40.68,50.977209,-130.651766,12.76
2024,8,26,23,41,38.31,51.229565,-130.850382,5.77
2024,8,27,1,35,3.11,50.474032,-130.222632,27.922
2024,8,27,2,50,44.58,50.894263,-130.480802,7.609
2024,8,27,6,35,43.7,51.340548,-131.212476,1.169
2024,8,27,7,31,6.1,51.039364,-130.616545,8.564
2024,8,27,7,40,37.09,51.343441,-131.170093,6.705
2024,8,27,10,58,20.14,51.156132,-131.016349,18.583
2024,8,27,11,7,14.87,51.353768,-131.164258,14.216
2024,8,27,11,27,3.03,51.032259,-130.562223,11.646
2024,8,27,11,58,53.64,51.456677,-130.780282,14.066
2024,8,27,13,54,6.74,50.545439,-130.330379,23.431
2024,8,27,16,12,51.98,50.89329,-130.513932,6.1
2024,8,27,16,22,47.06,51.909281,-131.406006,15.819
2024,8,27,21,19,21.72,51.275407,-130.72063,10.507
2024,8,27,21,39,40.2,51.275053,-130.770589,7.112
2024,8,28,0,37,53.1,51.492993,-131.320142,6.728
2024,8,28,1,52,28.83,50.51497,-130.294027,26.232
2024,8,28,3,1,30.45,51.842257,-131.351196,18.342
2024,8,28,4,58,47.32,50.738403,-130.604867,18.098
2024,8,28,5,57,13.53,51.337817,-131.117839,8.02
2024,8,28,6,19,15.12,51.375838,-131.232926,11.577
2024,8,28,8,27,48.56,51.522603,-130.822306,11.47
2024,8,28,8,34,13.18,51.347986,-131.166813,9.893
2024,8,28,8,54,42.84,51.348466,-131.168457,9.766
2024,8,28,9,10,47.51,51.488879,-131.30245,10.942
2024,8,28,9,18,49.71,51.348853,-131.186922,12.34
2024,8,28,9,50,39.98,51.841113,-131.324406,22.521
2024,8,28,11,20,2.37,50.644731,-130.434237,20.757
2024,8,28,12,54,26.89,50.681124,-130.521908,20.922
2024,8,28,14,27,7.24,51.562244,-131.293896,9.372
2024,8,28,14,34,4.48,51.499109,-130.782715,10.809
2024,8,28,15,3,44.13,51.344482,-131.168758,6.939
2024,8,28,15,41,51.48,51.24432,-130.719548,6.678
2024,8,28,15,43,9.78,52.138928,-131.823511,17.502
2024,8,28,16,17,45.55,51.53879,-131.309432,14.699
2024,8,28,16,36,6.66,51.541724,-131.266064,11.745
2024,8,28,17,7,31.39,51.360421,-131.247721,2.889
2024,8,28,17,23,24.16,51.044438,-130.560221,19.065
2024,8,28,17,36,31.96,51.541138,-131.309757,14.491
2024,8,28,17,47,28.79,51.011243,-130.600448,16.488
2024,8,28,18,19,51.01,51.353369,-131.160905,12.021
2024,8,28,18,43,7.21,50.60933,-130.376302,20.209
2024,8,28,19,26,28.33,51.541484,-131.304989,14.118
2024,8,28,20,0,20.07,50.799382,-130.649723,23.927
2024,8,28,21,5,20.54,50.809509,-130.606803,12.289
2024,8,28,21,9,32.58,50.824475,-130.65411,10.294
2024,8,28,22,16,32.42,51.288729,-130.675391,8.978
2024,8,29,1,36,21.1,50.643132,-130.471468,19.9
2024,8,29,1,56,42.53,51.398926,-130.619995,6.644
2024,8,29,5,25,32.94,50.708378,-130.57745,20.547
2024,8,29,9,20,32.45,50.743571,-130.646924,20.572
2024,8,29,11,20,50.07,51.272017,-131.138338,8.029
2024,8,29,11,46,3.58,51.038086,-130.593669,15.863
2024,8,29,11,52,24.56,50.888106,-130.706885,13.978
2024,8,29,13,43,59.84,51.273197,-131.124764,13.103
2024,8,29,14,26,25.07,51.367859,-130.641569,0.626
2024,8,29,14,41,55.95,50.714062,-130.581136,21.243
2024,8,29,14,48,10.11,51.110771,-130.453011,16.485
2024,8,29,15,15,37.56,50.6224,-130.316797,5.467
2024,8,29,16,0,40.21,51.21724,-131.093766,18.255
2024,8,29,17,16,30.78,50.709741,-130.515153,20.036
2024,8,29,17,44,48.61,50.898625,-130.72325,10.452
2024,8,29,19,19,9.32,51.51971,-130.810506,5.964
2024,8,29,19,21,6.27,51.880868,-131.429045,9.249
2024,8,29,19,54,28.7,51.918551,-131.355778,28.722
2024,8,29,20,12,44.67,51.434465,-131.241431,11.997
2024,8,29,22,34,37.86,50.553247,-130.269523,25.597
2024,8,30,1,12,58.18,51.521016,-130.80542,5.46
2024,8,30,1,25,36.7,50.674666,-130.443416,8.902
2024,8,30,1,27,6.81,51.438261,-131.236214,13.156
2024,8,30,1,34,10.92,51.528707,-130.811979,7.522
2024,8,30,2,9,27.27,51.522457,-130.80813,6.322
2024,8,30,2,28,4.68,51.589734,-131.22321,7.491
2024,8,30,2,35,19.57,51.590068,-131.221313,6.893
2024,8,30,2,41,14.21,51.520756,-130.804712,5.917
2024,8,30,2,52,34.1,50.665751,-130.469198,23.429
2024,8,30,3,14,11.08,50.671696,-130.466634,22.142
2024,8,30,4,17,15.93,51.711466,-131.312166,17.224
2024,8,30,4,49,2.05,51.34281,-131.16027,10.016
2024,8,30,5,36,5.34,50.641996,-130.450334,24.076
2024,8,30,5,43,56.46,50.591292,-130.365609,27.71
2024,8,30,6,26,20.73,51.429708,-131.253507,10.69
2024,8,30,7,30,19.46,51.207056,-130.69633,17.117
2024,8,30,9,53,51.76,51.886292,-131.446956,11.313
2024,8,30,10,10,28,51.284798,-131.16259,14.256
2024,8,30,10,17,45.11,51.284216,-131.159302,9.004
2024,8,30,10,57,40.4,52.157865,-132.084399,21.397
2024,8,30,12,36,24.74,52.112716,-132.120719,20.795
2024,8,30,13,23,39.86,50.537077,-130.308309,26.64
2024,8,30,15,29,22.13,51.524825,-130.810677,7.018
2024,8,30,15,52,37.77,50.645748,-130.464185,20.44
2024,8,30,18,7,36.47,51.341414,-131.175439,6.577
2024,8,30,19,17,17.16,50.896012,-130.692961,15.871
2024,8,30,19,58,13.02,52.045345,-132.118766,22.547
2024,8,30,20,38,0.56,50.700264,-130.426554,20.811
2024,8,31,0,52,28.3,51.571501,-130.845158,10.86
2024,8,31,1,55,33.01,51.281624,-131.159025,12.944
2024,8,31,4,8,47.62,51.487748,-130.797713,10.779
2024,8,31,16,47,15.81,50.873645,-130.469051,1.74
2024,8,31,19,32,9.68,51.16759,-131.021916,14.746
2024,8,31,20,48,56.19,51.026998,-130.865438,15.045
2024,8,31,22,24,51.24,51.275028,-130.695036,13.988
2024,8,31,22,44,56.39,50.933228,-130.762354,22.078
2024,8,31,23,7,12.66,51.339453,-130.802808,10.269
2024,9,1,0,4,41.19,50.941305,-130.535636,11.936
2024,9,1,0,7,43.37,50.943506,-130.532666,16.881
2024,9,1,0,19,4.06,50.942822,-130.534546,14.891
2024,9,1,0,28,53.99,50.942562,-130.536743,13.549
2024,9,1,0,38,6.65,50.943689,-130.531315,17.065
2024,9,1,0,40,23.14,50.94281,-130.53422,13.824
2024,9,1,1,12,19.35,50.891443,-130.712248,11.158
2024,9,1,2,7,17.86,51.531946,-130.823324,8.873
2024,9,1,5,1,27.04,50.943579,-130.537671,12.751
2024,9,1,5,10,39.7,50.932833,-130.525228,6.764
2024,9,1,8,47,28.62,50.722355,-130.41425,7.106
2024,9,1,9,6,20.9,51.41132,-131.042692,8.979
2024,9,1,11,35,37.02,52.061442,-132.094995,22.252
2024,9,1,12,25,1.11,50.929602,-130.741772,14.092
2024,9,1,12,25,35.69,50.931913,-130.733301,10.995
2024,9,1,12,34,55.47,51.342273,-131.133976,6.245
2024,9,1,12,48,32.23,50.933488,-130.524308,7.945
2024,9,1,13,2,13.18,50.932007,-130.764258,20.417
2024,9,1,13,5,29.06,50.929183,-130.742041,13.891
2024,9,1,14,4,6.78,51.251082,-131.126082,16.28
2024,9,1,16,18,36.02,51.344059,-131.169824,5.993
2024,9,1,17,2,20.96,51.347738,-131.167725,10.082
2024,9,1,17,14,12.46,50.932495,-130.763086,20.09
2024,9,1,17,21,32.97,51.264217,-130.678076,6.207
2024,9,1,18,5,59.84,51.278914,-130.763761,4.472
2024,9,1,18,19,32.84,51.480648,-131.271232,13.744
2024,9,1,18,42,40.83,50.902539,-130.719279,12.582
2024,9,1,19,55,7.24,50.853792,-130.455298,1.826
2024,9,1,20,16,15.73,51.026986,-130.633317,13.606
2024,9,1,22,14,36.51,51.327356,-131.161702,15.591
2024,9,1,23,19,5.47,51.354399,-131.093075,10.64
2024,9,2,0,9,40.21,51.447538,-131.242619,10.517
2024,9,2,1,20,23.63,51.346387,-131.128809,6.548
2024,9,2,1,36,55.18,50.984379,-130.556966,13.986
2024,9,2,1,57,29.15,50.822111,-130.506226,1.941
2024,9,2,2,57,4.73,51.2691,-130.838371,9.474
2024,9,2,4,9,12.39,51.171004,-130.995744,5.781
2024,9,2,4,17,21.82,51.24185,-130.821151,15.623
2024,9,2,6,16,35.01,51.482426,-130.77793,15.85
2024,9,2,10,23,47.38,52.048059,-132.099992,22.015
2024,9,2,11,0,49.91,51.254744,-131.125781,7.787
2024,9,2,12,36,38.92,51.341899,-130.883805,8.529
2024,9,2,12,38,49.68,51.341707,-130.875179,19.192
2024,9,2,12,46,40.21,51.334827,-130.875529,7.033
2024,9,2,12,54,26.49,51.345626,-130.886605,8.202
2024,9,2,12,55,33.05,51.338456,-130.890999,8.216
2024,9,2,13,10,8.45,50.969206,-130.555827,8.113
2024,9,2,13,44,35.79,51.337756,-130.876823,7.386
2024,9,2,13,53,19.28,51.346366,-130.869914,17.929
2024,9,2,13,54,39.56,51.361292,-130.897925,5.13
2024,9,2,17,39,3.63,51.068042,-130.621265,14.077
2024,9,2,17,41,41.19,51.524959,-130.821916,8.408
2024,9,2,17,43,37.36,51.526611,-130.824414,8.791
2024,9,2,18,2,27.45,51.528479,-130.826139,9.37
2024,9,2,19,13,3.27,50.808712,-130.554362,6.922
2024,9,2,20,58,37.67,50.712699,-130.579329,20.649
2024,9,2,21,59,44.83,50.825065,-130.505941,8.589
2024,9,2,22,2,47.24,50.820369,-130.507186,6.634
2024,9,2,22,14,4.48,51.911336,-131.710441,17.337
2024,9,2,22,47,6.01,50.82924,-130.507829,8.548
2024,9,3,3,13,3.97,50.911161,-130.568245,8.896
2024,9,3,3,26,54.94,50.645695,-130.427327,23.25
2024,9,3,3,59,21.64,51.340177,-130.558203,9.011
2024,9,3,4,35,14.14,50.632979,-130.438631,24.196
2024,9,3,7,15,2.58,51.085828,-130.674316,5.989
2024,9,3,7,23,31.47,51.525521,-130.779102,11.202
2024,9,3,9,33,55.94,51.348454,-131.144181,6.217
2024,9,3,10,15,52.44,51.347746,-131.147021,9.407
2024,9,3,12,40,10.82,50.910022,-130.569442,10.964
2024,9,3,13,19,43.91,51.402893,-131.064966,9.702
2024,9,3,16,36,38,51.952173,-131.416829,16.001
2024,9,3,16,47,30.69,50.994564,-130.436475,7.182
2024,9,3,19,48,33.91,51.35166,-131.063835,8.041
2024,9,3,22,35,36.87,51.354049,-131.113306,13.236
2024,9,3,22,39,40.46,51.804268,-131.014868,31.213
2024,9,4,1,14,41.95,51.430282,-131.205688,9.584
2024,9,4,2,38,5.09,51.744035,-131.304875,18.992
2024,9,4,2,46,44.83,51.255953,-130.680135,9.873
2024,9,4,7,22,1.88,51.441353,-130.743986,16.079
2024,9,4,7,55,48.19,51.039506,-130.711361,12.374
2024,9,4,11,43,57.87,51.014315,-130.6521,9.8
2024,9,4,12,28,26.25,51.020516,-130.651359,1.418
2024,9,4,13,42,17.48,51.471533,-131.062695,11.304
2024,9,4,14,16,15.72,50.80505,-130.642603,9.445
2024,9,4,15,35,51.38,51.864754,-131.291659,16.221
2024,9,4,15,50,15.26,51.376465,-131.276872,5.735
2024,9,4,16,13,47.09,51.014954,-130.65249,9.317
2024,9,4,16,31,5.66,51.016724,-130.659538,6.678
2024,9,4,18,21,16.06,51.32771,-130.819271,9.832
2024,9,4,18,23,17.3,50.839079,-130.505054,6.22
2024,9,4,19,54,36.06,51.260295,-131.159961,5.384
2024,9,4,23,5,14.12,50.751192,-130.462052,8.9
2024,9,4,23,34,6.57,50.584741,-130.297786,24.044
2024,9,4,23,43,57.51,50.664018,-130.401815,26.069
2024,9,5,1,15,23.7,51.833398,-131.030526,30.859
2024,9,5,1,27,57.46,51.383313,-130.784009,13.079
2024,9,5,2,29,2.58,51.499178,-130.787101,7.726
2024,9,5,2,31,33.53,51.508154,-130.790299,9.336
2024,9,5,6,27,16.36,51.35719,-131.161735,13.047
2024,9,5,9,14,11.56,51.388184,-130.690902,9.218
2024,9,5,9,47,26.75,51.012968,-130.646761,9.253
2024,9,5,10,12,29.5,51.339933,-131.13151,16.725
2024,9,5,12,40,18.3,51.390914,-130.735506,12.816
2024,9,5,14,59,28.87,51.484566,-131.296183,6.76
2024,9,5,15,35,8.92,51.287219,-131.168205,17.712
2024,9,5,17,4,23.65,51.116622,-130.968294,15.588
2024,9,5,17,51,26.09,51.287585,-130.784416,10.689
2024,9,5,18,7,7.14,51.097437,-130.634066,14.678
2024,9,5,18,11,15.63,50.565674,-130.374674,22.605
2024,9,5,18,43,18.5,50.644194,-130.360864,24.595
2024,9,5,18,59,42.75,51.280151,-130.78693,9.202
2024,9,5,19,46,56.52,50.808516,-130.520573,6.079
2024,9,5,20,17,4.25,51.095312,-130.478874,11.487
2024,9,5,20,46,50.65,50.795304,-130.551994,15.3
2024,9,5,21,17,32.53,50.798165,-130.559391,18.091
2024,9,5,21,19,0.13,50.800362,-130.558415,17.52
2024,9,5,21,29,28.85,50.797201,-130.542236,14.041
2024,9,5,21,36,31.49,50.817912,-130.538566,8.139
2024,9,5,22,8,34.77,51.091634,-130.632495,13.777
2024,9,5,23,25,8.68,51.498848,-131.310889,8.604
2024,9,5,23,34,25.77,50.724744,-130.496191,6.898
2024,9,6,0,35,1.22,50.657564,-130.427222,16.568
2024,9,6,2,42,39.96,51.888725,-131.389233,13.714
2024,9,6,3,3,25.79,51.016752,-130.573112,15.449
2024,9,6,3,20,39.93,51.013908,-130.645752,9.591
2024,9,6,4,6,43.55,51.012044,-130.647534,9.089
2024,9,6,7,10,42.69,51.338944,-131.167277,6.858
2024,9,6,8,4,10.4,51.541191,-130.82133,12.219
2024,9,6,8,11,37.82,51.533936,-130.83291,11.165
2024,9,6,8,13,46.92,51.532157,-130.839998,9.944
2024,9,6,8,14,29.24,51.528988,-130.851766,11.3
2024,9,6,8,19,53.86,51.527502,-130.833219,9.37
2024,9,6,8,46,48.09,51.498771,-131.147868,12.482
2024,9,6,9,9,56.71,51.13254,-130.978621,13.673
2024,9,6,9,34,38.1,51.355538,-131.158838,12.817
2024,9,6,11,48,45.11,51.325989,-131.139893,12.985
2024,9,6,13,36,16.67,50.973604,-130.533049,11.204
2024,9,6,13,42,25.34,50.739571,-130.520239,4.225
